Vehicle_ID,Battery_Capacity_kWh,Charging_Time_hr,Range_km,Vehicle_Type,Charging_Station_Type,State_of_Charge_%
11423,51.0,8.64,485,2-Wheeler,Fast,15
11424,93.0,2.83,107,2-Wheeler,Fast,96
11425,92.0,7.4,356,Car,Moderate,47
11426,68.0,5.52,324,2-Wheeler,Slow,20
11427,26.0,2.57,335,3-Wheeler,Moderate,24
11428,37.0,3.11,275,2-Wheeler,Fast,15
11429,49.0,9.21,350,Bus,Slow,84
11430,59.0,7.72,106,,Fast,98
11431,24.0,8.78,364,Bus,Moderate,67
11432,24.0,2.92,495,3-Wheeler,Slow,72
11433,67.0,3.74,212,Car,Moderate,69
11434,23.0,1.88,579,,Moderate,49
11435,30.0,,509,Car,Moderate,31
11436,91.0,4.33,296,2-Wheeler,Fast,34
11437,,3.85,268,,Moderate,18
11438,63.0,6.08,412,3-Wheeler,Moderate,92
11439,54.0,8.8,506,Bus,Moderate,94
11440,31.0,9.68,341,2-Wheeler,Slow,94
11441,75.0,9.63,286,Car,Fast,14
11442,22.0,5.25,514,2-Wheeler,Fast,62
11443,21.0,5.11,411,3-Wheeler,Slow,42
11444,43.0,5.71,444,,Fast,47
11445,82.0,8.07,531,3-Wheeler,Fast,68
11446,98.0,8.18,498,Car,Moderate,44
11447,58.0,1.72,483,3-Wheeler,Moderate,89
11448,68.0,4.93,347,2-Wheeler,Moderate,84
11449,20.0,3.06,463,Car,Slow,87
11450,23.0,6.88,389,Car,Moderate,70
11451,84.0,4.19,388,,Slow,11
11452,87.0,9.31,130,3-Wheeler,Fast,66
11453,28.0,4.85,395,Bus,Slow,95
11454,55.0,6.86,525,2-Wheeler,Fast,79
11455,31.0,,435,3-Wheeler,Moderate,47
11456,73.0,2.98,185,2-Wheeler,Slow,65
11457,56.0,4.03,577,Bus,Slow,70
11458,64.0,1.99,490,2-Wheeler,Slow,13
11459,52.0,,411,2-Wheeler,Slow,42
11460,66.0,7.89,300,Car,Fast,52
11461,24.0,,580,Bus,Fast,77
11462,27.0,6.18,104,Bus,Slow,48
11463,86.0,6.9,277,,Slow,62
11464,22.0,4.76,410,2-Wheeler,Moderate,36
11465,76.0,4.5,141,Bus,Moderate,95
11466,57.0,4.62,464,Bus,Slow,34
11467,97.0,,465,Bus,Fast,43
11468,93.0,7.45,518,2-Wheeler,Fast,69
11469,,8.28,131,2-Wheeler,Fast,29
11470,,5.31,396,3-Wheeler,Slow,65
11471,49.0,7.5,385,Bus,Fast,86
11472,36.0,6.01,102,Bus,Fast,89
11473,59.0,5.04,215,3-Wheeler,Slow,71
11474,30.0,,481,3-Wheeler,Fast,73
11475,52.0,6.92,181,Bus,Slow,17
11476,65.0,2.59,311,,Fast,31
11477,22.0,,251,3-Wheeler,Fast,85
11478,43.0,9.64,118,Car,Slow,93
11479,38.0,2.18,236,Bus,Fast,47
11480,28.0,4.22,556,Car,Slow,61
11481,84.0,6.49,212,3-Wheeler,Fast,65
11482,58.0,9.3,303,2-Wheeler,Slow,86
11483,83.0,9.4,318,3-Wheeler,Fast,10
11484,76.0,3.07,535,Car,Moderate,19
11485,77.0,7.37,372,3-Wheeler,Slow,65
11486,98.0,3.45,443,Bus,Fast,70
11487,21.0,2.32,204,3-Wheeler,Slow,39
11488,,9.91,599,3-Wheeler,Moderate,60
11489,76.0,0.94,358,3-Wheeler,Fast,93
11490,73.0,5.49,346,Bus,Slow,74
11491,80.0,,505,3-Wheeler,Fast,65
11492,,9.56,377,Bus,Slow,68
11493,46.0,4.61,414,2-Wheeler,Slow,65
11494,61.0,4.14,506,3-Wheeler,Moderate,38
11495,60.0,8.04,295,,Fast,78
11496,24.0,0.58,261,Bus,Moderate,19
11497,87.0,5.78,303,Bus,Slow,74
11498,46.0,5.77,499,3-Wheeler,Fast,34
11499,22.0,5.99,391,2-Wheeler,Moderate,65
11500,57.0,7.14,336,,Moderate,89
11501,21.0,5.03,401,3-Wheeler,Fast,32
11502,96.0,3.79,461,Car,Slow,25
11503,74.0,1.16,196,2-Wheeler,Slow,27
11504,91.0,5.42,149,,Moderate,63
11505,81.0,1.16,319,3-Wheeler,Slow,77
11506,96.0,,113,3-Wheeler,Fast,55
11507,,3.11,502,Bus,Moderate,29
11508,82.0,5.89,489,Bus,Slow,64
11509,40.0,9.69,525,,Slow,12
11510,78.0,7.46,287,Bus,Fast,41
11511,48.0,3.23,357,Car,Fast,96
11512,41.0,5.77,283,3-Wheeler,Moderate,72
11513,57.0,1.38,105,Car,Moderate,35
11514,96.0,2.39,202,Bus,Fast,38
11515,,4.24,365,Car,Fast,90
11516,49.0,3.97,447,Car,Fast,37
11517,60.0,7.3,196,3-Wheeler,Slow,70
11518,21.0,9.65,153,Bus,Slow,98
11519,95.0,5.25,363,Car,Slow,84
11520,63.0,6.44,556,2-Wheeler,Slow,81
11521,35.0,4.09,575,2-Wheeler,Moderate,31
11522,73.0,4.94,595,Bus,Fast,95
11523,,5.58,589,3-Wheeler,Moderate,87
11524,21.0,7.21,175,Bus,Moderate,49
11525,71.0,5.24,338,,Fast,77
11526,39.0,,298,Bus,Fast,66
11527,42.0,8.63,516,2-Wheeler,Slow,81
11528,76.0,9.7,520,2-Wheeler,Slow,50
11529,89.0,5.35,417,2-Wheeler,Slow,96
11530,,5.62,325,3-Wheeler,Fast,92
11531,38.0,,216,3-Wheeler,Slow,18
11532,45.0,2.68,387,Bus,Fast,53
11533,62.0,1.93,323,2-Wheeler,Fast,36
11534,41.0,3.44,326,Car,Moderate,56
11535,82.0,2.94,419,Car,Fast,14
11536,49.0,5.7,460,Bus,Moderate,42
11537,95.0,8.63,371,3-Wheeler,Slow,44
11538,49.0,4.25,566,3-Wheeler,Slow,52
11539,,2.71,395,Bus,Slow,58
11540,59.0,9.26,340,2-Wheeler,Fast,54
11541,98.0,5.94,312,2-Wheeler,Slow,71
11542,81.0,4.09,163,Bus,Fast,35
11543,29.0,,553,Bus,Moderate,83
11544,48.0,1.55,428,2-Wheeler,Fast,85
11545,82.0,2.68,419,3-Wheeler,Moderate,99
11546,,0.71,556,,Fast,13
11547,56.0,6.38,236,,Slow,92
11548,89.0,,479,Bus,Moderate,93
11549,56.0,5.0,445,Car,Moderate,85
11550,76.0,5.06,160,3-Wheeler,Fast,14
11551,82.0,6.79,285,3-Wheeler,Fast,18
11552,90.0,9.14,280,3-Wheeler,Moderate,76
11553,55.0,2.06,364,3-Wheeler,Moderate,25
11554,,5.6,306,2-Wheeler,Fast,85
11555,78.0,2.62,239,3-Wheeler,Fast,75
11556,88.0,5.31,178,2-Wheeler,Moderate,50
11557,56.0,1.1,200,Car,Moderate,50
11558,,9.72,461,3-Wheeler,Fast,10
11559,74.0,7.25,292,2-Wheeler,Fast,35
11560,39.0,8.88,207,3-Wheeler,Moderate,62
11561,97.0,,533,Car,Fast,66
11562,,,380,,Moderate,25
11563,66.0,1.38,529,2-Wheeler,Fast,53
11564,97.0,,459,3-Wheeler,Moderate,51
11565,45.0,8.52,222,,Fast,15
11566,54.0,,160,2-Wheeler,Fast,65
11567,34.0,0.52,508,3-Wheeler,Fast,61
11568,70.0,6.62,365,,Fast,64
11569,69.0,3.48,323,2-Wheeler,Slow,63
11570,21.0,0.65,491,Car,Fast,26
11571,46.0,,165,3-Wheeler,Moderate,89
11572,94.0,3.19,348,3-Wheeler,Fast,68
11573,57.0,,127,Car,Fast,11
11574,38.0,7.81,311,Car,Slow,23
11575,93.0,2.22,571,2-Wheeler,Moderate,32
11576,,5.27,187,Car,Moderate,66
11577,71.0,,578,Car,Moderate,82
11578,65.0,7.13,575,2-Wheeler,Slow,71
11579,78.0,7.74,240,Bus,Fast,98
11580,39.0,2.95,207,2-Wheeler,Moderate,87
11581,67.0,4.58,193,Car,Fast,13
11582,23.0,5.54,594,,Fast,82
11583,84.0,3.02,267,3-Wheeler,Fast,63
11584,98.0,7.57,496,Bus,Moderate,35
11585,,1.6,285,2-Wheeler,Fast,45
11586,72.0,5.2,434,3-Wheeler,Slow,40
11587,57.0,7.07,135,2-Wheeler,Slow,10
11588,49.0,4.16,307,,Moderate,18
11589,54.0,3.27,585,Bus,Moderate,87
11590,78.0,2.61,350,Car,Slow,18
11591,87.0,,114,2-Wheeler,Moderate,53
11592,20.0,6.83,167,2-Wheeler,Fast,53
11593,76.0,7.14,437,3-Wheeler,Slow,91
11594,66.0,8.39,468,3-Wheeler,Fast,89
11595,35.0,3.94,237,2-Wheeler,Slow,76
11596,66.0,7.02,369,,Slow,47
11597,60.0,4.33,586,Bus,Slow,46
11598,,6.94,217,2-Wheeler,Fast,36
11599,34.0,9.33,472,2-Wheeler,Moderate,49
11600,68.0,4.51,148,3-Wheeler,Moderate,72
11601,89.0,,271,2-Wheeler,Moderate,80
11602,58.0,1.17,349,2-Wheeler,Fast,28
11603,32.0,9.58,114,Car,Moderate,68
11604,,3.17,410,2-Wheeler,Moderate,64
11605,21.0,9.49,426,Car,Slow,86
11606,74.0,5.91,196,Bus,Slow,97
11607,33.0,,490,Car,Slow,91
11608,21.0,2.43,189,Car,Moderate,61
11609,25.0,6.17,298,2-Wheeler,Moderate,99
11610,49.0,5.34,190,2-Wheeler,Slow,32
11611,70.0,3.84,560,2-Wheeler,Fast,48
11612,89.0,2.04,374,3-Wheeler,Moderate,71
11613,84.0,2.02,179,2-Wheeler,Fast,29
11614,72.0,3.2,249,3-Wheeler,Slow,16
11615,96.0,9.16,526,2-Wheeler,Fast,77
11616,26.0,1.56,450,3-Wheeler,Moderate,30
11617,,3.51,496,Bus,Moderate,76
11618,87.0,5.68,272,Car,Fast,67
11619,92.0,3.24,545,Bus,Slow,90
11620,67.0,1.43,412,2-Wheeler,Moderate,47
11621,38.0,7.08,460,,Fast,15
11622,,3.1,443,,Fast,86
11623,28.0,3.52,459,Bus,Slow,67
11624,45.0,9.11,280,Car,Fast,47
11625,,9.17,506,3-Wheeler,Fast,47
11626,61.0,4.61,537,Bus,Moderate,14
11627,38.0,1.52,243,Bus,Slow,76
11628,92.0,8.93,187,2-Wheeler,Slow,56
11629,55.0,7.67,492,Car,Slow,74
11630,42.0,1.16,265,3-Wheeler,Fast,71
11631,35.0,4.54,500,Car,Slow,54
11632,84.0,1.09,147,2-Wheeler,Moderate,83
11633,66.0,7.67,295,Car,Moderate,36
11634,92.0,4.92,367,2-Wheeler,Slow,92
11635,66.0,7.65,523,Car,Slow,74
11636,24.0,3.95,111,Bus,Fast,52
11637,87.0,9.35,255,Bus,Slow,59
11638,39.0,7.76,219,3-Wheeler,Moderate,25
11639,24.0,2.81,279,Bus,Moderate,96
11640,54.0,2.99,501,Bus,Slow,14
11641,53.0,5.36,114,2-Wheeler,Slow,85
11642,87.0,4.73,564,2-Wheeler,Slow,97
11643,54.0,1.34,154,Car,Slow,89
11644,66.0,,536,Bus,Fast,98
11645,98.0,9.06,332,Car,Slow,30
11646,25.0,3.69,318,Car,Fast,89
11647,29.0,0.71,286,,Slow,65
11648,25.0,9.68,296,,Moderate,44
11649,96.0,4.31,111,Car,Fast,36
11650,52.0,6.25,517,Car,Fast,16
11651,,7.26,205,3-Wheeler,Fast,36
11652,87.0,6.44,264,3-Wheeler,Slow,84
11653,47.0,,317,Car,Fast,82
11654,97.0,7.77,435,Bus,Slow,31
11655,96.0,9.49,345,2-Wheeler,Fast,71
11656,68.0,1.32,196,Car,Moderate,14
11657,32.0,7.21,324,3-Wheeler,Fast,88
11658,48.0,2.66,403,Bus,Slow,11
11659,74.0,1.56,536,2-Wheeler,Fast,72
11660,,2.84,453,Car,Slow,62
11661,32.0,2.34,463,Bus,Slow,35
11662,90.0,5.69,548,,Fast,69
11663,81.0,4.96,387,Bus,Slow,55
11664,69.0,1.25,540,,Moderate,88
11665,89.0,1.48,377,Bus,Fast,32
11666,81.0,9.49,187,3-Wheeler,Moderate,46
11667,57.0,4.11,471,3-Wheeler,Moderate,47
11668,92.0,,222,Car,Moderate,35
11669,30.0,8.23,408,Car,Slow,55
11670,68.0,1.89,260,3-Wheeler,Fast,27
11671,64.0,3.25,157,,Moderate,90
11672,,4.98,361,Car,Slow,33
11673,72.0,8.37,528,Bus,Slow,40
11674,49.0,7.1,225,Bus,Slow,57
11675,28.0,1.24,393,,Slow,36
11676,23.0,4.68,363,Bus,Slow,28
11677,61.0,6.53,311,Car,Fast,82
11678,28.0,2.04,289,Car,Fast,11
11679,,5.65,443,Car,Slow,50
11680,45.0,4.58,419,3-Wheeler,Fast,22
11681,92.0,9.67,584,Car,Slow,57
11682,51.0,,480,Car,Slow,43
11683,45.0,,494,3-Wheeler,Moderate,80
11684,29.0,4.24,465,Car,Slow,62
11685,73.0,8.36,598,3-Wheeler,Fast,20
11686,,1.6,218,,Moderate,31
11687,28.0,7.25,541,3-Wheeler,Fast,96
11688,41.0,0.53,300,2-Wheeler,Slow,51
11689,55.0,7.1,295,Bus,Slow,48
11690,83.0,1.91,301,,Moderate,35
11691,94.0,2.21,281,,Slow,93
11692,66.0,2.49,336,Bus,Fast,85
11693,26.0,1.71,165,3-Wheeler,Fast,37
11694,26.0,4.93,405,Bus,Slow,88
11695,44.0,,129,Bus,Fast,69
11696,99.0,7.42,465,Bus,Fast,53
11697,79.0,6.34,229,,Fast,26
11698,55.0,4.11,126,Bus,Fast,67
11699,67.0,9.81,202,3-Wheeler,Fast,93
11700,44.0,7.72,438,Car,Slow,14
11701,76.0,4.18,308,2-Wheeler,Slow,24
11702,53.0,7.66,489,3-Wheeler,Fast,33
11703,95.0,,234,,Slow,44
11704,28.0,7.2,303,,Moderate,62
11705,23.0,5.43,322,Bus,Moderate,22
11706,73.0,2.56,154,,Slow,38
11707,61.0,3.3,255,3-Wheeler,Moderate,12
11708,95.0,,396,2-Wheeler,Fast,36
11709,53.0,6.98,321,Bus,Slow,88
11710,53.0,4.88,245,3-Wheeler,Fast,30
11711,,0.63,576,,Fast,42
11712,44.0,1.38,415,Bus,Moderate,95
11713,,5.39,166,Bus,Fast,38
11714,,1.89,291,Car,Fast,34
11715,92.0,8.25,339,3-Wheeler,Slow,40
11716,25.0,6.87,464,,Slow,48
11717,86.0,,254,2-Wheeler,Moderate,19
11718,,,238,,Fast,70
11719,70.0,9.89,202,Bus,Fast,74
11720,36.0,6.63,554,3-Wheeler,Moderate,64
11721,46.0,6.81,403,,Slow,35
11722,55.0,1.51,411,Bus,Moderate,46
11723,40.0,2.33,520,Bus,Slow,88
11724,55.0,1.14,106,Car,Moderate,68
11725,44.0,2.04,429,2-Wheeler,Fast,63
11726,20.0,,208,Bus,Moderate,45
11727,,,425,Bus,Moderate,53
11728,39.0,9.1,406,Bus,Slow,35
11729,98.0,4.15,491,Bus,Moderate,60
11730,80.0,,462,,Fast,13
11731,60.0,0.69,349,Bus,Fast,42
11732,59.0,9.65,543,3-Wheeler,Slow,33
11733,82.0,7.23,575,Car,Moderate,41
11734,58.0,0.67,151,,Moderate,19
11735,35.0,,422,3-Wheeler,Fast,85
11736,95.0,1.02,261,Car,Fast,15
11737,,3.43,465,Bus,Slow,76
11738,58.0,5.48,332,3-Wheeler,Moderate,81
11739,26.0,6.86,540,Car,Slow,31
11740,41.0,6.93,122,3-Wheeler,Moderate,22
11741,46.0,1.45,109,,Fast,34
11742,90.0,8.18,582,2-Wheeler,Slow,38
11743,78.0,4.55,433,Bus,Fast,68
11744,,3.93,129,Car,Slow,49
11745,,2.87,182,Car,Slow,57
11746,54.0,9.32,148,Car,Slow,32
11747,39.0,8.18,392,,Moderate,20
11748,27.0,,427,Car,Fast,44
11749,96.0,6.24,161,2-Wheeler,Slow,18
11750,76.0,2.5,576,Bus,Slow,18
11751,62.0,,124,2-Wheeler,Moderate,44
11752,21.0,5.85,384,,Moderate,99
11753,44.0,5.77,208,Car,Slow,16
11754,97.0,5.68,442,3-Wheeler,Slow,83
11755,69.0,3.23,484,Car,Moderate,15
11756,68.0,4.77,433,,Fast,46
11757,53.0,6.8,134,Bus,Moderate,10
11758,,1.64,410,,Slow,38
11759,,5.79,475,2-Wheeler,Slow,26
11760,26.0,3.31,151,Bus,Moderate,29
11761,53.0,1.29,156,2-Wheeler,Slow,39
11762,50.0,6.79,441,Bus,Moderate,81
11763,33.0,0.72,468,3-Wheeler,Fast,54
11764,89.0,1.14,371,2-Wheeler,Slow,93
11765,49.0,9.22,247,2-Wheeler,Fast,90
11766,90.0,5.29,291,,Fast,66
11767,59.0,4.22,230,2-Wheeler,Moderate,21
11768,83.0,7.87,447,Bus,Slow,89
11769,76.0,3.77,517,3-Wheeler,Slow,24
11770,77.0,5.78,344,2-Wheeler,Slow,17
11771,35.0,,400,2-Wheeler,Slow,31
11772,76.0,6.77,125,3-Wheeler,Moderate,70
11773,20.0,7.93,534,3-Wheeler,Slow,72
11774,28.0,6.41,594,Car,Slow,59
11775,82.0,7.5,369,2-Wheeler,Slow,82
11776,95.0,3.82,508,,Fast,22
11777,67.0,7.99,285,3-Wheeler,Slow,38
11778,42.0,,220,3-Wheeler,Slow,52
11779,51.0,6.91,313,3-Wheeler,Slow,12
11780,,2.51,157,Bus,Fast,59
11781,45.0,5.88,587,2-Wheeler,Slow,30
11782,63.0,5.24,586,3-Wheeler,Slow,41
11783,79.0,8.97,183,2-Wheeler,Moderate,68
11784,61.0,,206,Bus,Fast,20
11785,31.0,8.22,225,3-Wheeler,Fast,13
11786,46.0,,471,Car,Moderate,96
11787,31.0,4.2,158,,Fast,47
11788,77.0,3.45,447,Car,Slow,73
11789,63.0,6.32,346,2-Wheeler,Slow,38
11790,82.0,9.75,180,Car,Fast,30
11791,80.0,1.64,164,3-Wheeler,Slow,59
11792,,0.83,488,Car,Moderate,54
11793,65.0,7.98,177,Bus,Moderate,83
11794,,1.16,480,2-Wheeler,Fast,94
11795,40.0,7.27,395,2-Wheeler,Fast,38
11796,31.0,4.72,129,Car,Fast,69
11797,71.0,1.04,422,Car,Moderate,60
11798,76.0,9.95,346,,Moderate,64
11799,54.0,,524,3-Wheeler,Moderate,96
11800,40.0,1.96,469,3-Wheeler,Moderate,25
11801,51.0,4.24,251,Car,Moderate,67
11802,22.0,6.46,393,2-Wheeler,Moderate,53
11803,89.0,1.56,398,,Fast,38
11804,31.0,9.1,258,2-Wheeler,Fast,16
11805,32.0,3.33,445,2-Wheeler,Slow,20
11806,69.0,4.49,173,3-Wheeler,Moderate,78
11807,58.0,4.16,521,2-Wheeler,Fast,31
11808,62.0,3.7,404,Bus,Fast,86
11809,79.0,2.03,359,Bus,Fast,46
11810,65.0,9.79,395,Bus,Slow,53
11811,20.0,8.15,415,3-Wheeler,Fast,84
11812,28.0,1.31,430,2-Wheeler,Slow,88
11813,56.0,,594,3-Wheeler,Moderate,66
11814,65.0,9.26,539,,Slow,62
11815,97.0,1.01,300,Bus,Fast,70
11816,56.0,,418,2-Wheeler,Slow,24
11817,56.0,7.09,480,,Moderate,17
11818,,7.82,479,2-Wheeler,Fast,45
11819,58.0,0.76,191,Bus,Moderate,97
11820,57.0,0.84,165,Car,Fast,35
11821,50.0,2.11,130,Bus,Moderate,89
11822,65.0,7.44,422,2-Wheeler,Moderate,34
11823,30.0,7.97,310,Bus,Moderate,48
11824,39.0,4.34,247,Bus,Slow,79
11825,99.0,8.02,494,Bus,Moderate,33
11826,76.0,3.25,135,3-Wheeler,Fast,88
11827,32.0,,152,Car,Moderate,45
11828,83.0,3.16,525,,Moderate,13
11829,97.0,5.95,158,Car,Fast,29
11830,63.0,0.85,147,3-Wheeler,Fast,28
11831,57.0,1.12,516,Car,Slow,40
11832,29.0,5.68,402,3-Wheeler,Fast,45
11833,71.0,7.77,323,2-Wheeler,Slow,73
11834,71.0,8.31,570,Bus,Fast,57
11835,36.0,3.4,312,Car,Fast,14
11836,54.0,9.86,595,Car,Slow,34
11837,,2.59,253,Car,Moderate,24
11838,68.0,8.81,225,Car,Moderate,85
11839,,,183,Car,Slow,55
11840,99.0,7.46,114,Bus,Moderate,55
11841,40.0,5.27,523,Bus,Moderate,49
11842,89.0,8.72,318,3-Wheeler,Moderate,49
11843,62.0,6.75,351,3-Wheeler,Slow,40
11844,22.0,3.93,272,2-Wheeler,Fast,62
11845,54.0,7.31,228,3-Wheeler,Fast,35
11846,96.0,7.72,434,Bus,Fast,57
11847,76.0,9.91,469,2-Wheeler,Moderate,22
11848,40.0,6.58,381,3-Wheeler,Slow,43
11849,45.0,5.08,327,,Moderate,97
11850,65.0,5.08,245,Car,Fast,95
11851,79.0,5.87,487,3-Wheeler,Fast,75
11852,26.0,3.97,255,3-Wheeler,Slow,85
11853,35.0,6.97,385,,Slow,57
11854,48.0,,548,2-Wheeler,Slow,76
11855,68.0,0.73,221,2-Wheeler,Slow,16
11856,31.0,0.86,319,2-Wheeler,Fast,62
11857,99.0,9.76,372,2-Wheeler,Moderate,74
11858,94.0,6.24,191,2-Wheeler,Slow,54
11859,78.0,4.08,431,Bus,Moderate,16
11860,45.0,5.72,211,2-Wheeler,Slow,60
11861,24.0,1.08,121,2-Wheeler,Slow,94
11862,54.0,9.23,566,Bus,Fast,43
11863,31.0,0.76,248,2-Wheeler,Fast,35
11864,81.0,4.14,136,3-Wheeler,Slow,63
11865,46.0,5.88,339,Bus,Moderate,71
11866,26.0,3.29,391,3-Wheeler,Fast,89
11867,37.0,1.4,125,Bus,Fast,88
11868,,7.81,437,2-Wheeler,Fast,74
11869,37.0,2.33,528,Car,Moderate,19
11870,82.0,0.65,578,Bus,Moderate,49
11871,39.0,7.73,340,Car,Moderate,49
11872,25.0,3.01,310,Car,Fast,73
11873,58.0,2.14,361,3-Wheeler,Fast,92
11874,27.0,5.54,295,3-Wheeler,Fast,48
11875,27.0,1.18,409,Bus,Slow,80
11876,82.0,5.06,399,3-Wheeler,Slow,27
11877,71.0,4.98,335,,Fast,55
11878,,4.87,469,2-Wheeler,Moderate,41
11879,95.0,8.42,456,Bus,Slow,34
11880,27.0,4.5,544,Car,Moderate,17
11881,25.0,6.57,408,Bus,Moderate,49
11882,74.0,6.05,457,2-Wheeler,Fast,66
11883,96.0,,318,2-Wheeler,Fast,55
11884,,1.64,231,Bus,Slow,16
11885,90.0,8.62,319,2-Wheeler,Moderate,95
11886,61.0,2.42,519,3-Wheeler,Slow,44
11887,44.0,3.04,539,,Fast,22
11888,36.0,1.95,253,,Slow,29
11889,27.0,7.52,295,2-Wheeler,Moderate,91
11890,20.0,7.42,367,2-Wheeler,Fast,38
11891,33.0,6.98,365,2-Wheeler,Moderate,10
11892,61.0,3.81,528,,Fast,97
11893,31.0,9.7,522,Car,Fast,76
11894,,3.82,468,3-Wheeler,Moderate,50
11895,28.0,7.47,179,,Moderate,22
11896,25.0,5.47,110,Car,Fast,14
11897,24.0,,267,Car,Fast,18
11898,56.0,0.97,287,Car,Slow,37
11899,25.0,4.63,160,Car,Moderate,67
11900,52.0,7.64,142,3-Wheeler,Fast,83
11901,89.0,,398,Bus,Fast,43
11902,62.0,7.55,303,3-Wheeler,Moderate,59
11903,75.0,3.89,148,2-Wheeler,Moderate,31
11904,77.0,8.62,384,2-Wheeler,Slow,57
11905,96.0,1.01,558,Car,Moderate,29
11906,74.0,4.49,204,Bus,Moderate,42
11907,51.0,4.41,295,Bus,Fast,93
11908,86.0,9.55,531,2-Wheeler,Slow,91
11909,84.0,6.13,418,Car,Slow,93
11910,63.0,3.54,298,Bus,Slow,96
11911,80.0,5.67,107,Bus,Fast,10
11912,68.0,2.43,522,Bus,Slow,30
11913,95.0,2.52,455,2-Wheeler,Fast,88
11914,25.0,1.23,524,2-Wheeler,Slow,57
11915,41.0,,539,Bus,Moderate,93
11916,75.0,5.07,142,2-Wheeler,Moderate,71
11917,82.0,3.37,177,2-Wheeler,Slow,53
11918,41.0,2.05,550,Car,Slow,20
11919,50.0,2.74,245,Bus,Moderate,67
11920,48.0,7.66,315,Car,Moderate,41
11921,91.0,9.97,452,3-Wheeler,Moderate,77
11922,66.0,1.99,160,Bus,Fast,48
11923,93.0,3.9,164,Car,Moderate,91
11924,76.0,7.36,101,Car,Moderate,50
11925,29.0,4.57,236,Bus,Moderate,77
11926,61.0,9.11,119,Car,Slow,95
11927,93.0,1.53,148,Bus,Slow,85
11928,67.0,,447,3-Wheeler,Moderate,93
11929,94.0,7.53,143,Bus,Slow,26
11930,28.0,1.21,198,Car,Moderate,11
11931,,3.74,437,2-Wheeler,Moderate,72
11932,20.0,4.82,440,3-Wheeler,Moderate,10
11933,33.0,3.69,300,Car,Slow,18
11934,76.0,3.69,291,3-Wheeler,Fast,24
11935,93.0,8.05,261,Car,Fast,89
11936,29.0,8.68,555,2-Wheeler,Fast,74
11937,20.0,9.62,410,Car,Fast,81
11938,66.0,7.4,387,Bus,Fast,24
11939,85.0,2.68,202,Bus,Slow,90
11940,78.0,9.89,393,3-Wheeler,Slow,97
11941,40.0,9.3,369,,Moderate,91
11942,51.0,2.29,370,,Fast,16
11943,82.0,7.4,326,3-Wheeler,Moderate,60
11944,,6.05,268,Car,Slow,91
11945,44.0,1.26,270,2-Wheeler,Moderate,38
11946,99.0,8.01,121,,Fast,82
11947,51.0,2.9,428,Car,Fast,45
11948,97.0,4.79,570,Car,Moderate,20
11949,91.0,5.85,361,3-Wheeler,Slow,72
11950,69.0,9.79,505,Bus,Moderate,19
11951,79.0,6.05,373,Bus,Fast,33
11952,28.0,7.85,374,Bus,Slow,70
11953,39.0,8.49,386,3-Wheeler,Slow,48
11954,71.0,1.96,309,3-Wheeler,Fast,77
11955,68.0,,424,2-Wheeler,Slow,77
11956,48.0,9.47,466,2-Wheeler,Slow,44
11957,56.0,2.78,340,2-Wheeler,Slow,25
11958,43.0,,217,2-Wheeler,Moderate,21
11959,35.0,2.27,181,2-Wheeler,Slow,46
11960,74.0,1.43,373,3-Wheeler,Moderate,86
11961,60.0,6.84,478,,Fast,61
11962,39.0,5.0,415,Bus,Fast,77
11963,41.0,5.15,460,Bus,Moderate,84
11964,79.0,3.71,556,Bus,Slow,46
11965,84.0,3.53,306,3-Wheeler,Slow,52
11966,,9.6,285,Bus,Moderate,87
11967,53.0,7.65,339,3-Wheeler,Fast,77
11968,66.0,2.5,391,Car,Moderate,35
11969,40.0,5.95,261,,Fast,58
11970,48.0,8.43,111,2-Wheeler,Moderate,94
11971,88.0,1.38,176,2-Wheeler,Moderate,80
11972,90.0,,566,Bus,Slow,59
11973,58.0,9.77,228,3-Wheeler,Moderate,55
11974,88.0,9.66,216,,Fast,42
11975,81.0,4.33,290,Bus,Fast,81
11976,88.0,1.54,506,Car,Slow,92
11977,85.0,3.74,547,,Moderate,79
11978,47.0,9.85,132,3-Wheeler,Slow,32
11979,60.0,1.72,581,2-Wheeler,Fast,74
11980,46.0,2.47,355,,Moderate,39
11981,44.0,5.53,191,2-Wheeler,Slow,33
11982,39.0,4.64,525,2-Wheeler,Moderate,21
11983,,5.48,363,Bus,Slow,58
11984,,1.18,562,Bus,Slow,23
11985,,2.13,356,2-Wheeler,Moderate,35
11986,42.0,2.06,445,Car,Slow,27
11987,44.0,9.22,488,Bus,Slow,51
11988,71.0,9.71,292,3-Wheeler,Fast,33
11989,64.0,5.09,513,2-Wheeler,Moderate,79
11990,57.0,7.25,146,Bus,Moderate,79
11991,24.0,8.9,175,,Slow,72
11992,34.0,2.97,290,Car,Slow,69
11993,97.0,0.88,250,,Fast,11
11994,69.0,5.64,596,3-Wheeler,Fast,72
11995,30.0,2.24,411,2-Wheeler,Fast,40
11996,27.0,4.43,266,3-Wheeler,Fast,88
11997,88.0,7.05,103,3-Wheeler,Fast,32
11998,,3.29,449,2-Wheeler,Slow,54
11999,30.0,7.78,441,3-Wheeler,Moderate,63
12000,70.0,9.36,112,,Fast,30
1524,68.0,4.12,456,Car,Slow,29
8598,94.0,9.43,559,Bus,Moderate,30
3115,53.0,,466,2-Wheeler,Slow,98
